article_id,newspaper_name,publishing_date,page_number,article_title,transcription_gt,ocr_raw
696,Duta Masjarakat,1965-07-14,2,Ummat Islam Mempunjai Tanggu Djawab Besar Dalam Persatuan,"                                                                                                                                                                                    Menjusun kekuatan - Mengenai Nabi berdiam di gua Hira, oleh Menteri didjelaskan pula bahwa waktu itu Nabi Muhammad Saw diperintahkan oleh Tuhan bangun untuk mnjusun kekuatan bersama2 kaum Ansar kaum Muha","Menjusun Kekuatan .

Mengenai Nabi berdiam di-
pia Hirek, oidh Menteri Cilje
laikan pula bahwa waktu iu
Nabi Muhammad Saw diperin
tahkan oleh Tuhan bangun un
tuk menjusun kekuatan bersa
ma3 kaum Ansar ksum Muha"
698,Duta Masjarakat,1965-07-14,2,Ummat Islam Mempunjai Tanggu Djawab Besar Dalam Persatuan," berporoskan Naskom, jadi kita harus menjusun satu kekuatan dengan semangat djihad pula untuk mempertahankan tanah air kita. Karena sampai abad ke-20 ini tangan2 kotor masih terus meradjalela ialah Kapitalisme dan Feodalisme jang akan membikin kotor revolusi Indonesia, maka dengan demikian kita harus melakukan perdjuangan melawan Nekolim jang masih nongkrong di pundaknja Tengku Abdulrahman.","berporo,kan Nasakom. kes
kita harus menjusun satu Im
kuatan dengan semangat df
aad puja untuk mempertahan-
kan tanah sir kita. Karena sam
cai abal! ke-20 ini tangan2 ke
tor masih terus meradjatets
talah Kapitalisma dan Feodalte
ma jang akan membikin kotor
revolusi Indonesia, maka de
ngan demikian kita harus me
lakukan perdjuangan melawan
Nekolm jang masih nong-
krong di pundaknja Tengku
Abdulrahman,"
699,Duta Masjarakat,1965-07-14,2,Ummat Islam Mempunjai Tanggu Djawab Besar Dalam Persatuan,"                                                                                                                                                                    Oleh karena itu, demikian Menteri Sudibjo menambahkan dengan mengandjurkan agar Ummat Islam mempunjai tanggungdjawab jang besar dalam persatuan dengan berprinsip anti Nekolim, karena otaknja Djahiliah sama dengan otaknja Nekolim.","Olgh karena itu, demikisa
Menteri Sudibjo menambahkas
dengan mengandjurkan afi
Ummat Islam mempunjai tang
gung djawab jang besar dalam
persatuan dengan berprinsip am
#' Nekolim, karena otaknja Dja
hffijah sama dengan otaknja
Nekolim"
700,Duta Masjarakat,1965-07-14,2,Ummat Islam Mempunjai Tanggu Djawab Besar Dalam Persatuan," Pada achir amanatnja Menteri Sekdjen Front Nasional berharap agar Ummat Islam mempunjai sendjata utama jaitu harus pertjaja pada kekuatannja, karena bumi dan langit adalah miliknja Tuhan, begitu pula Tuhan djugalah jg mendjadikan manusia. (MR)","Poda achir amanatnja Men
teri Sekdjen Front Nasional
berharap agar Ummat Islam

han dan pertiaja pada kekuaeg
annja. karena bum! den fangs
afiaian miliknja Tuhan, begite
pula Tuhan Atugalah jg mes
djadikan manusia (MR)"
701,Duta Masjarakat,1965-07-14,2,Maulid Nabi di Bali,"Djakarta, 14 Djuli (DM) -",Djakarta 14 Djyli (DM)
702,Duta Masjarakat,1965-07-14,2,Maulid Nabi di Bali," Panitia Maulid Nabi jang dibentuk oleh NU Wilajah Bali telah merentjanakan untuk marajakan Maulid di desa2 Bali, sedjak dari tanggal 11 sampai tanggal 20 Djuli, jadi dengan demikian perajaan Maulid tsb dijadikan pesta rakjat jang meriah di desa2 dan sebagai penutupannja akan diadakan resepsi bertempat di Pendopo Bali Hotel Denpasar.","Punitta Maufid Nabi jang
bentuk ojeh NU Wilajah Bal
telah merentjanakan untyk m8
rajakan Maulufan @ ce
Bali sedjak dari tanggal 12
sampai tangal 9 Digi m8
Dengan demikian perna
Maulug tsb Gidjadikan pasty
rakjat tang meriah demi,
dan sebagai penutypansjs
akan Giadakan resepal bertagg
pat gi Pendopo Ban Hotel Das

pasar"
704,Duta Masjarakat,1965-07-14,2,Maulid Nabi di Bali,"                                                                                Susunan panitia tsb adalah S. Abdul Gani dari Wil. NU Bali sebagai penasehat, M. Sjarif Djufri dari Sjuriah NU Tjab. Badung, Nj. Herawang, Nj. Sjarif Djufri, Nj. Bakti Efendi, Ibu Halimah, Ibu Kumah dan Nj. Sja'ban, sebagai anggota pengurus inti.","Susynan panita tso sfalah
S. Abdul Gani dan Wa, NG
Bal sebaga: Penasehat, M
Sjarf Djufri dari Sjyriah NU
Tjab Badug Nj Herawang
Nj. Sjacf Dyufri Nj Sek: Be
fend, Iby Halimah, Ibu
mah dan Nj. Sja'ban
anggota penguras intl"
705,Duta Masjarakat,1965-07-14,2,berita daerah,"SARBUMUSI BALIKPAPAN, Djakarta, 14-7 (DM) -","SARBUMUSI BALIKPAPAN
Djakarta, 14-7 (DM)"
707,Duta Masjarakat,1965-07-14,2,berita daerah," Wk. Ketua, Abdul Wahid, Chasan, Skeretaris Amiruddin, sedangkan Bendahara Basuki.","Wk. Ketus, Abdul Wand, Cha
san, Sekretaris Amirudin, se-
dangkan Bendahara Basuki"
709,Duta Masjarakat,1965-07-14,2,berita daerah,                                                                                                                                                                                                                          MUSLIMATFATAJAT AMBARAWA -,"MUSLIMAT FATAJAT AM-
BARAWA"
710,Duta Masjarakat,1965-07-14,2,berita daerah," MuslimatFatajat NU Ambarawa telah mendjelenggarakan Kursus sukarelawati selama 15 hari dengan diikuti oleh 85 orang peserta, sedjak 28 April sampai 12 Mei jl.","Muslimat Fatajat NU Amba
rawa celah menjelenggarakan
Kursus Sukarelawati selama
15 hari dengan djikuti oleh 85
orang peserta, sedjak 28 Apri)
sampaj 12 Mei jl."
711,Duta Masjarakat,1965-07-14,2,berita daerah," Achir latihan telah ditutup dengan resmi, dimana Kepala Markas Subsektor Hansip IV Ambarawa telah bertindak sebagai inspektur upatjara. Dalam upatjara tsb telah didemonstrasikan perang sungkur, baris berbaris, huruhara, bongkar pasang sendjata, dan tabloau oleh para sukarelawati.","Achir latihan telah dijufup
dengan resmi, dimana Kepala
Markas Subsektor Hansip IV
Ambarawa telah bertindak se
bagai inspektur upatjara, Da
lam upatjara tsb telah dide
monstrasikan perang sangkur.
baris berbaris § huruhara,
bongkar pasang sendjata, dan
tabloau, oleh para sukarelawa
ti"
712,Duta Masjarakat,1965-07-14,2,berita daerah,                                                                                                                                      EKA WINDU MU'ALIMIN NU PURWOKERTO -,"EKA WINDU MU’ALIMIN
NU PURWOKERTO"
713,Duta Masjarakat,1965-07-14,2,berita daerah, Mu'alimin Mambaul 'Ulum Nahdlatul Ulama Purwokerto jang diasuh oleh Jajasan Al Hidajah dengan ketua K.H.,"Mw'aljumin Mambaul ""Ulum
Nahdiatul Ulama Purwokerto
jang diasuh oleh Jajasan Al
Hidajah dengan ketua K.H."
715,Duta Masjarakat,1965-07-14,2,berita daerah, Untuk peringatan tsb telah dibentuk suatu panitia jang diketuai oleh A. Muslimin Ridio.,"Untuk peringatan tsb telah
dibentuk suatu panitia jang
diketuai oleh A. Musalim Ri-
ala,"
716,Duta Masjarakat,1965-07-14,2,berita daerah, Pada kesempatan itu  nanti diharapkan Ketua Umum PBNU Dr. KH. Idham Chalid akan berpidato pada Rapat Akbar dialun2 Puwokerto.,"Pada kesempatan itu nanti

Ketua Umum PB

NU Dr KH Idham Chahd akar

berpidato pada Rapat Akbar
Glalun3 Purwokerto"
717,Duta Masjarakat,1965-07-14,2,berita daerah,                                                                                                                        PMII TJAB. BANDUNG - Sesuai dg Komando Presiden/Pemimpin Tertinggi Front,"PMII WAB. BANDUNG
Bams dgn Komando Prui-
denPemimpin Tertinggi Fron:"
718,Duta Masjarakat,1965-07-14,2,berita daerah," Nasional dan Instruksi PB FN tanggal 10 Djuni, PMII Tjab. Bandung telah melaksanakan ""turba"" kedesa2 Tjiparaj, Tjigonewah, pada tanggal 4 dan 13 Djuli, sedangkan ke Tjia","Nasional dan Ifsiruka PB TM
tangga! 10 Djuni, PMII Tjek,
Bandung telah melaksanakan
""turba”, kedesa? Tjisaraj TI
gonewah pada tanggal 8 den
1S Djuk. sedangkan ke Thia-"
720,Duta Masjarakat,1965-07-14,2,berita daerah," Kepada  anggota2 PMII Tjab. Bandung, jang ingin ikut pada turba kedesa2 Tjiamis dan Malangbong, masing2 dapat mendaftarkan diri ke Sekretaris PMII Tjabang, Djl. Dlalem Kaum 34 Bandung.","Kepada anggota? PMT Tjen
Bandung, jang ingin tkut pe
da turba kedesa? Tjiamis dan
Malangbong, masing? dapat
mendaftarkan diri ke Sekreta
riat PMII Tjabang, Dj. Da
len Kaum 34 Bandung."
721,Duta Masjarakat,1965-07-14,2,berita daerah,                                                                                                                                                                                        PAWAI GP ANSOR -,PAWAI GP ANSOR
722,Duta Masjarakat,1965-07-14,2,berita daerah," Hari Minggu baru2 ini GP Ansor Tjaban Patjitan mengadakan pawai keliling kota dengan diikuti oleh tidak kurang dari 20 peleton jang terdiri dari peleton2 Drum Band, Pandji2, Banser, Fatajat dan GP Ansor.","Hari Minggu baru3 im
Ansor Tjabang Patjitan
adakan pawai keliling Kota
ngan di-fkuti oleh tidak
rang dari 20 peleton jang
diri dari peleton2 Drum
Pandji2: Banser: Fatajat
GP Ansor,

be

elere"
723,Duta Masjarakat,1965-07-14,2,berita daerah," Masjarakat kota umumnja merasa kagum dengan adanja pawai GP Ansor tersebut, terutama dengan muntjulnja Drum Band jang datang dari Ponorogo, sehingga suasana pawai lebih serem lagi.","Masjarakat kota umumnjs
merasa kagum dengan adanja
pawai GP Ansor tersebut, te-
rutama dengan muntyulnja
Drum Band jang datang dari
Ponorogo, sehingra suasana
pawai lebih serem lagi."
724,Duta Masjarakat,1965-07-14,2,berita daerah," Perlu diketahui bahwa pagi harinja diadakan pertundjukan Akrobatik dari GP Anshor Blitar, bertempat di aloon2 Patjitan jang mendapat kundjungan masjarakat banjak. ","Perlu diketahui bahwa pa
gi harinja diadakan pertundju
kan Akrobatik dari GP Ansor
Slitar, bertempat di-aloon? Pa
titan. jang mendapat kundja
agan masjarakat banjak."
725,Indonesia Merdeka,1960-01-08,1,Kesan2 Penindjauan pemimpin besar revolusi Kalimantan - Kolonel H. Hasan Basry dan Majoor H. Aberany. S selama di H. Sungai,"Hari Senin tgl 28 Desember 1959 sedjak djam 10.30 pagi, rombongan jg akan mengikuti penindjauan kelompok Gerilja Kalimantan Kol. H. Hasan Basry dan Majoor H. Aberani S, jg terdiri dari para Perwiran dan tokoh2 veteran Kal. Selatan, telah berkumpul dimuka kediaman Panglima Daerah Militer X. Selatan Lambung Mangkurat B'masin utk bersiap2 berangkat dg kendaraannja masing2 dlm rangka penindjauan Bapak Gerilja Kalimantan Kol. H. Hasan Basry dan Majoor H. Aberani S. ke hulu sungai.","Har. Sexin tgl 28 Des. 1959 sedjak dion 10.30
di, rembongan jg akan mengikuti penindjovan
pok Gerilja Kolimantan Kol. H.Hasan Basry don
cor H. Aberani S. jg terdiri dari pora Perwira
n Tokoh2 Veteran Kol.Selatan, telah berkumpul
nuka kediaman Panglima Decich Militer X.
| Selatan Lambung Mangkurat Kol. H. Hasen
sry di Dil. Lembong Mangkurat B'masin untuk ber
p2 berangkat den kenccerccrnia masing2 . dim
ka penindioucn Bopak Gera Kelimenten Ko-
| H.Hasan Besry den Maier H. Aberom S. kee
lu Sungai."
726,Indonesia Merdeka,1960-01-08,1,Kesan2 Penindjauan pemimpin besar revolusi Kalimantan - Kolonel H. Hasan Basry dan Majoor H. Aberany. S selama di H. Sungai,Seperti diketahui pada hari itu djuga djam 10.30 bertempat di Aula KOANDA KAL. telah berlangsung timbang-terima djabatan Panglima Daerah Militer X. Kal. Selatan dari Ps. Panglima KODAM X KALSEL Kol. Kusna Utomo kepada Kol. H. Hasan Basry.,"Seperti diketahui pada han itu duga dan 10.
bertempat di Avla KOANDA KAL. telah bar.
gsung timbang-terimo djabaran Panglima Daaran
liter X Kal. Selatan dari Ps Ponglima KODAM X
L.SEL. Kol. Kusno Utomo kepeda Kol. H. Hasan

sry."
727,Indonesia Merdeka,1960-01-08,1,Kesan2 Penindjauan pemimpin besar revolusi Kalimantan - Kolonel H. Hasan Basry dan Majoor H. Aberany. S selama di H. Sungai,"       Dan kemudian setelah selesai Timbang-Terima djabatan tsb dilakukan Panglima KODAM X Kal. Selatan H. Hasan Basry dan Majoor H. Aberani S. serta rombongan berangkat menudju hulu sungai Selatan, hulu sungai Tengah dan hulu sungai tenggara.","Dan kemudian setelah
esai  Timbang-Terima
abatan tsb dilakukan
nglima KODAM X ka!
atan H. Hasan Basry
n Major H,Aberani S
serta rom ongan berang
t menudju Hulu Sungai
latan, Hulu Sungai Te
ah dan Hulu Sungai
ara."
728,Indonesia Merdeka,1960-01-08,1,Kesan2 Penindjauan pemimpin besar revolusi Kalimantan - Kolonel H. Hasan Basry dan Majoor H. Aberany. S selama di H. Sungai,"                                                                                                                                                                                        Betapa besar bukti kenjataan Rakjat hulu sungai chususnja dan Kal Selatan pada umumnja pada Pemimpin Besar Revolusi Kalimantan Kol. H. Hasan Basry jang pada saat ini mendjabat Panglima KODAM X Kal. Sel, djelas terlihat meriah dan hangatnja penjambutan masjarakat jang memang hampir disepandjang","Betapa tesar bukti ke
maan Rakjat Hulu Su
ai chususnja dan Kal-
atan pada umumnja
pada Pemimpin Besar
volusi Kalimarian Kol!
Hasan Basry jang pada
jt ini mendjabat Pang
1a KODAM X Kal Sei. /
1. djelas terlihat meriah
n bangatnja penjam ut
‘masjarakat jang ber
ndong2? dan berkelom-
k2 lafisan jang meman
ing-hampir disepandjang"
729,Indonesia Merdeka,1960-01-08,1,Kesan2 Penindjauan pemimpin besar revolusi Kalimantan - Kolonel H. Hasan Basry dan Majoor H. Aberany. S selama di H. Sungai," djalanan jang dilalui Bapak Gerilja kalimantan Kol. H. Hasan Basry dan Major H. Aberani S. mulai dari Bandjarmasin sampai di Kandangan. Barabai, Amuntai, dan beberapa tempat2 lainnja di hulu sungai.","Gjalanan jang dilalui Ba-
pak Gerilja Kalimantan
Kol. H Hasan Basry dan
Major H, A erani S. mu
lai dari Bandjarmasin sam
pai di Kandangan, Bara
bai, Amuntai dan bebera
pa tempat? lainnja di Hu
lu Sungai"
730,Indonesia Merdeka,1960-01-08,1,Kesan2 Penindjauan pemimpin besar revolusi Kalimantan - Kolonel H. Hasan Basry dan Majoor H. Aberany. S selama di H. Sungai,"                                                                                                                                                                                                         Selain itu dari sepandjang djalan jang kami lalui, tampa pula pintu2 gerbang utjapan selamat datang kepada Bapak Gerilja Kalimantan dan deretan2 bendera Merah-Putih jang sengadja dipasang untuk meriahkan penjambutan.","Selain itu dari sepan-
djang djalan jang kami la
lui, tampak pula pintu2
gerbang utjapan selamat
datang kepada Bapak Ge
rilja Kalimantan dan dere
tan2 bendera Merah-Putih
jeng sengadje dipasang un
tuk meriahkan penjambu-
tan."
731,Indonesia Merdeka,1960-01-08,1,Kesan2 Penindjauan pemimpin besar revolusi Kalimantan - Kolonel H. Hasan Basry dan Majoor H. Aberany. S selama di H. Sungai,                                                 Di Tangkap suatu perbatasan antara Daerah Swt Tk II Kab. Bandjar dengan Hulu Sungai Sel Bapak Gerilja Kalimantan kol. H. Hasan Basry dan Major H. Aberani S.,"Di Tungkap suatu per
batasan antara Daerah
Swt Tk H Kab. Bandjar
dengan Hulu Sungai Sel
Bapak Gerilja Kaliman-
tan Kol H. Hasan Basry
dan Major H. AberaniS"
732,Indonesia Merdeka,1960-01-08,1,Kesan2 Penindjauan pemimpin besar revolusi Kalimantan - Kolonel H. Hasan Basry dan Majoor H. Aberany. S selama di H. Sungai," disambut oleh masjarakat dan para esar2 militer sipil dan kepolisian setempat di Hulu Sungai, jang kemudian diantarkan dengan Barisan2 sepeda motor dan kendaraan2 bermotor lainnja jang tidak kurang dari 200 buah banjaknja.","disambut oleh masjarakat
dan pera esar? Militer-Si
pildan kepolisian  setem-
pat di Hulu Sungai, jang
kemudian diantarkan de-
ngan Barisan? sepeda mo
tor dan kendaraan? ber-
motor lainnja jang tidak
kurang dari 200 buah ba
njaknia"
733,Indonesia Merdeka,1960-01-08,1,Kesan2 Penindjauan pemimpin besar revolusi Kalimantan - Kolonel H. Hasan Basry dan Majoor H. Aberany. S selama di H. Sungai,                                                                                                                                                                                 Dalam rangka penindjauan seterusnja ke Hulu Sungai untuk pertama kalinja Bapak Gerilja Kalimantan beserta rombongan mendapat sambutan jang hangat dan meriah sekali dari segenap lapisan masjarakat jang berada di Rantau.,"Dalam rangka = penin-
djauan seterusnja ke Hu
lu Sungai untuk pertama
kalinja Bapak Gerilja Ka
limantan beserta rombo-
ngan mendapat sambutan
jang hangat dan meriah
sekali dari segenap lapis
an masjarakat jang bera
da di Rantau"
734,Indonesia Merdeka,1960-01-08,1,Kesan2 Penindjauan pemimpin besar revolusi Kalimantan - Kolonel H. Hasan Basry dan Majoor H. Aberany. S selama di H. Sungai,"                          Setelah singgah dan ber istirahat serta beramah-tamah sebentar dengan pem besar2 Militer Sipil dan pemuka2 masjarakat serta para alim-ulama setempat, atas permintaan masjarakat banjak, beliau berkesempatan memberi-kan kata sambutannja dihadapan puluhan ribu rakjat Hulu Sungai jang pada saat itu rupanja tidak sabar lagi menunggu tuk melihat wadjah Bapak Gerilja Kalimantan Kol. H. Hasan Basry dan Ma jor H. Aberani S.","Setelah singgah dan ber
istirahat serta | eramah-ta
mah se entar dengan pem
besar? Militer Sipil dan
pemuka? masjarakat ser
la para olim-ulama setem
pat, atas permintaan ma
sjarakat bunjak, — beliau
berkesempatan memberi-
kan kata sambutannja di-
hadapan puluhan ribu rak
jat Hutu Sungai jang pa
da saat itu rupanja tidak
sabar lagi menunggu un
tuk melihat wadjah Bapak
Gerilja Kalimantan Kol
H. Hasan Basry dan ta
jor H. Aberani S."
